ticker,date,above_ma20,above_ma200,above_ma50,atr,bb_lower,bb_middle,bb_upper,high_52w,low_52w,ma_10,ma_20,ma_200,ma_5,ma_50,ma_alignment,macd,macd_histogram,macd_signal,pct_from_high,pct_from_low,price,return_1d,return_20d,return_5d,rsi,vol_20_avg,vol_ratio,volatility,volume,label,future_return_5d
EOG,2025-09-30,0,0,0,2.63,112.91,117.69,122.47,138.05,104.61,116.2,117.69,120.75,115.36,118.83,0,0.4442,0.3553,0.0888,-18.78,7.18,112.12,-1.09,-11.09,-3.07,28.05,3401865,2.1,2.39,7130000,0,-1.49
EOG,2025-10-01,0,0,0,2.62,111.88,117.23,122.57,138.05,104.61,115.34,117.23,120.66,114.27,118.7,0,0.7073,0.5658,0.1415,-19.4,6.37,111.27,-0.76,-7.72,-4.65,27.18,3474340,1.18,2.67,4107800,0,-0.74
EOG,2025-10-02,0,0,0,2.62,110.94,116.67,122.4,138.05,104.61,114.55,116.67,120.58,112.89,118.53,0,0.878,0.7024,0.1756,-20.03,5.53,110.4,-0.78,-9.21,-5.88,28.63,3611230,1.23,2.86,4427500,0,0.05
EOG,2025-10-03,0,0,0,2.6,110.08,116.31,122.54,138.05,104.61,114.04,116.31,120.5,111.59,118.36,0,0.976,0.7808,0.1952,-19.72,5.95,110.83,0.39,-6.02,-5.52,31.33,3665105,1.31,3.12,4788700,0,-0.3
EOG,2025-10-06,0,0,0,2.41,109.26,115.95,122.65,138.05,104.61,113.54,115.95,120.43,111.01,118.2,0,1.1174,0.8939,0.2235,-19.99,5.58,110.45,-0.34,-6.12,-2.56,15.48,3705685,0.91,3.35,3362100,0,-2.15
EOG,2025-10-07,0,0,0,2.35,108.54,115.61,122.69,138.05,104.61,113.02,115.61,120.37,110.68,117.98,0,1.3755,1.1004,0.2751,-19.99,5.58,110.45,0.0,-5.85,-1.49,16.58,3766320,0.95,3.54,3571700,0,-0.66
EOG,2025-10-08,0,0,0,2.28,108.05,115.12,122.19,138.05,104.61,112.4,115.12,120.32,110.53,117.73,0,1.6828,1.3462,0.3366,-19.96,5.63,110.5,0.05,-8.12,-0.69,18.92,3869415,1.08,3.54,4190000,0,-1.25
EOG,2025-10-09,0,0,0,2.24,107.89,114.72,121.55,138.05,104.61,111.86,114.72,120.29,110.83,117.54,0,2.0268,1.6214,0.4054,-18.93,6.99,111.92,1.29,-6.73,1.38,32.53,3985865,1.16,3.41,4612100,0,-2.5
EOG,2025-10-10,0,0,0,2.43,107.0,114.21,121.43,138.05,104.61,110.94,114.21,120.24,110.28,117.3,0,2.4595,1.9676,0.4919,-21.72,3.31,108.07,-3.44,-8.54,-2.49,25.44,4109215,1.08,3.61,4434200,0,0.52
EOG,2025-10-13,0,0,0,2.3,106.52,113.82,121.12,138.05,104.61,110.57,113.82,120.19,110.13,117.16,0,2.7372,2.1898,0.5474,-20.52,4.88,109.72,1.53,-6.65,-0.66,31.78,4222915,1.05,3.65,4453700,0,-3.19
EOG,2025-10-14,0,0,0,2.3,106.42,113.24,120.06,138.05,104.61,110.27,113.24,120.13,109.87,117.0,0,3.016,2.4128,0.6032,-20.96,4.31,109.12,-0.55,-9.7,-1.2,26.16,4242105,0.73,3.41,3101500,0,-2.49
EOG,2025-10-15,0,0,0,2.31,106.29,112.68,119.06,138.05,104.61,110.01,112.68,120.07,109.49,116.82,0,3.3274,2.6619,0.6655,-21.31,3.84,108.63,-0.45,-9.35,-1.69,22.55,4237775,0.65,3.19,2764600,0,-2.38
EOG,2025-10-16,0,0,0,2.43,105.87,112.12,118.37,138.05,104.61,109.69,112.12,120.0,108.56,116.64,0,3.4534,2.7627,0.6907,-22.31,2.52,107.25,-1.27,-9.36,-4.17,20.69,4311805,1.02,3.13,4392000,0,-1.13
EOG,2025-10-17,0,0,0,2.3,105.15,111.63,118.12,138.05,104.61,109.23,111.63,119.93,108.19,116.44,0,3.4169,2.7335,0.6834,-23.06,1.54,106.22,-0.96,-8.43,-1.71,24.95,4303675,1.55,3.24,6667700,0,-0.01
EOG,2025-10-20,0,0,0,2.22,104.56,111.18,117.81,138.05,104.61,108.83,111.18,119.85,107.52,116.24,0,3.2831,2.6265,0.6566,-22.93,1.71,106.4,0.17,-7.81,-3.03,28.3,4338940,0.84,3.31,3635300,0,-0.02
EOG,2025-10-21,0,0,0,2.19,104.05,110.7,117.35,138.05,104.61,108.39,110.7,119.76,106.91,116.03,0,2.9327,2.3461,0.5865,-23.19,1.37,106.04,-0.34,-8.33,-2.82,29.39,4359735,0.98,3.33,4254000,0,0.7
EOG,2025-10-22,0,0,0,2.07,103.85,110.18,116.5,138.05,104.61,107.96,110.18,119.66,106.42,115.79,0,2.911,2.3288,0.5822,-23.06,1.53,106.21,0.16,-8.99,-2.23,32.53,4427620,1.16,3.16,5151000,0,-0.29
EOG,2025-10-23,0,0,0,2.18,104.25,109.72,115.18,138.05,104.61,107.57,109.72,119.56,106.59,115.56,0,2.7151,2.1721,0.543,-21.71,3.32,108.08,1.76,-7.86,0.77,39.76,4467295,1.03,2.73,4603500,0,-2.02
EOG,2025-10-24,0,0,0,2.25,104.77,109.17,113.57,138.05,104.61,107.41,109.17,119.46,106.62,115.29,0,2.8607,2.2886,0.5721,-22.94,1.69,106.38,-1.57,-9.32,0.15,36.2,4411370,0.71,2.2,3133200,0,-0.36
EOG,2025-10-27,0,0,0,2.22,104.77,108.84,112.92,138.05,104.61,107.11,108.84,119.35,106.7,115.05,0,3.0699,2.4559,0.614,-22.65,2.07,106.78,0.38,-5.8,0.36,37.89,4328805,0.88,2.04,3795500,0,-0.88
EOG,2025-10-28,0,0,0,2.21,104.56,108.53,112.5,138.05,104.61,106.79,108.53,119.22,106.67,114.81,0,3.3385,2.6708,0.6677,-23.29,1.23,105.9,-0.82,-5.55,-0.13,35.61,4125550,0.74,1.99,3064900,0,-0.25
EOG,2025-10-29,0,0,0,2.13,104.36,108.27,112.18,138.05,104.61,106.53,108.27,119.08,106.63,114.59,0,3.3175,2.654,0.6635,-23.22,1.33,106.0,0.09,-4.74,-0.2,29.81,4107190,0.91,1.95,3740600,0,-0.7
EOG,2025-10-30,0,0,0,1.96,104.06,108.02,111.98,138.05,104.61,106.35,108.02,118.93,106.1,114.33,0,3.2483,2.5987,0.6497,-23.61,0.81,105.46,-0.51,-4.47,-2.42,38.5,4070750,0.91,1.98,3698700,0,-0.19
EOG,2025-10-31,0,0,0,1.93,103.92,107.77,111.62,138.05,104.61,106.31,107.77,118.77,106.0,114.08,0,3.275,2.62,0.655,-23.33,1.18,105.84,0.36,-4.5,-0.51,30.75,4029570,0.98,1.93,3965100,0,-0.61
EOG,2025-11-03,0,0,0,1.87,103.78,107.53,111.28,138.05,104.61,106.23,107.53,118.61,105.77,113.77,0,3.326,2.6608,0.6652,-23.48,0.98,105.64,-0.19,-4.35,-1.07,32.02,4048950,0.93,1.88,3749700,0,-0.22
EOG,2025-11-04,0,0,0,1.83,103.65,107.27,110.89,138.05,104.61,106.16,107.27,118.45,105.64,113.44,0,3.0965,2.4772,0.6193,-23.75,0.62,105.26,-0.36,-4.7,-0.6,32.39,4108300,1.16,1.81,4758700,0,1.24
EOG,2025-11-05,0,0,0,1.66,103.6,107.01,110.42,138.05,104.61,106.05,107.01,118.3,105.48,113.12,0,2.883,2.3064,0.5766,-23.8,0.55,105.19,-0.07,-4.81,-0.76,37.53,4080600,0.89,1.71,3636000,1,3.95
EOG,2025-11-06,0,0,0,1.62,103.99,106.66,109.33,138.05,104.61,105.75,106.66,118.15,105.39,112.76,0,2.7384,2.1907,0.5477,-23.94,0.37,105.0,-0.18,-6.18,-0.44,41.78,4150910,1.45,1.33,6018300,1,4.13
EOG,2025-11-07,0,0,0,1.76,103.89,106.53,109.17,138.05,104.61,105.65,106.53,118.01,105.3,112.38,0,2.7553,2.2042,0.5511,-23.64,0.76,105.41,0.39,-2.46,-0.41,43.53,4281880,1.65,1.32,7053600,1,3.16
EOG,2025-11-10,1,0,0,1.86,104.17,106.37,108.57,138.05,104.61,105.63,106.37,117.89,105.49,112.02,0,2.7671,2.2137,0.5534,-22.8,1.87,106.57,1.1,-2.87,0.88,53.14,4299745,1.12,1.1,4811000,1,3.59
EOG,2025-11-11,1,0,0,2.05,104.13,106.38,108.63,138.05,104.61,105.97,106.38,117.77,106.3,111.68,0,2.6749,2.1399,0.535,-20.8,4.52,109.34,2.6,0.2,3.88,64.16,4428010,1.28,1.13,5666800,0,0.13
EOG,2025-11-12,1,0,0,1.94,104.11,106.39,108.66,138.05,104.61,106.25,106.39,117.66,107.01,111.45,0,2.4408,1.9526,0.4882,-21.23,3.95,108.74,-0.55,0.1,3.37,53.37,4459630,0.76,1.14,3397000,0,0.76
EOG,2025-11-13,1,0,0,1.93,103.91,106.48,109.06,138.05,104.61,106.62,106.48,117.56,107.86,111.2,0,2.0476,1.6381,0.4095,-20.87,4.43,109.24,0.46,1.86,4.04,66.67,4393910,0.7,1.29,3077600,0,0.3
EOG,2025-11-14,1,0,0,1.99,103.61,106.69,109.78,138.05,104.61,107.08,106.69,117.46,108.86,111.05,0,1.4821,1.1857,0.2964,-20.03,5.53,110.4,1.06,3.94,4.73,69.38,4246585,0.88,1.54,3721200,0,-3.0
EOG,2025-11-17,1,0,0,2.08,103.54,106.85,110.16,138.05,104.61,107.46,106.85,117.38,109.44,110.89,0,1.2624,1.0099,0.2525,-20.7,4.66,109.48,-0.83,2.89,2.73,69.08,4235360,0.81,1.65,3410800,0,-2.29
EOG,2025-11-18,1,0,0,2.12,103.54,107.02,110.51,138.05,104.61,107.89,107.02,117.3,109.49,110.73,0,1.067,0.8536,0.2134,-20.63,4.74,109.57,0.08,3.33,0.21,69.05,4158705,0.65,1.74,2720900,0,-2.72
EOG,2025-11-19,1,0,0,2.27,103.6,107.07,110.54,138.05,104.61,108.08,107.07,117.19,109.16,110.47,0,0.961,0.7688,0.1922,-22.43,2.37,107.09,-2.26,0.83,-1.52,57.21,4068040,0.82,1.73,3337700,0,-1.51
EOG,2025-11-20,0,0,0,2.44,103.51,106.97,110.43,138.05,104.61,108.19,106.97,117.08,108.52,110.19,0,0.932,0.7456,0.1864,-23.17,1.4,106.07,-0.95,-1.86,-2.9,50.96,4029540,0.95,1.73,3833500,0,-0.57
EOG,2025-11-21,0,0,0,2.48,103.55,107.0,110.45,138.05,104.61,108.35,107.0,116.99,107.84,109.97,0,0.8497,0.6798,0.1699,-22.51,2.26,106.97,0.85,0.55,-3.11,55.26,4062590,0.93,1.73,3794200,0,-0.72
AAPL,2025-08-08,1,1,1,5.42,199.79,211.55,223.3,259.02,172.42,211.32,211.55,221.1,213.78,206.67,0,-2.887,-2.3096,-0.5774,-11.45,33.02,229.35,4.24,8.61,13.33,69.92,60423660,1.88,5.88,113854000,0,1.74
AAPL,2025-08-11,1,1,1,5.57,198.99,212.48,225.96,259.02,172.42,212.63,212.48,221.06,218.55,207.21,0,-3.0897,-2.4717,-0.6179,-12.29,31.76,227.18,-0.95,8.9,11.72,65.0,61571960,1.0,6.74,61806100,0,1.94
AAPL,2025-08-12,1,1,1,5.64,198.19,213.5,228.81,259.02,172.42,214.47,213.5,221.03,223.89,207.79,0,-3.2457,-2.5966,-0.6491,-11.34,33.19,229.65,1.09,9.82,13.17,67.29,62238455,0.89,7.65,55626200,0,0.54
AAPL,2025-08-13,1,1,1,5.87,197.19,214.66,232.14,259.02,172.42,216.9,214.66,221.04,227.91,208.42,0,-3.2643,-2.6114,-0.6529,-9.92,35.33,233.33,1.6,11.02,9.42,70.34,63357855,1.1,8.74,69878500,0,-1.19
AAPL,2025-08-14,1,1,1,6.04,196.79,215.8,234.81,259.02,172.42,219.42,215.8,221.05,230.46,209.01,0,-3.3002,-2.6402,-0.66,-10.13,35.01,232.78,-0.24,10.84,5.79,69.47,63550265,0.82,9.51,51916300,0,-0.95
AAPL,2025-08-15,1,1,1,6.26,196.75,216.82,236.9,259.02,172.42,222.34,216.82,221.05,230.91,209.59,0,-3.1695,-2.5356,-0.6339,-10.59,34.32,231.59,-0.51,9.66,0.98,67.7,63903470,0.88,10.04,56038700,0,-2.41
AAPL,2025-08-18,1,1,1,6.19,196.88,217.74,238.61,259.02,172.42,225.1,217.74,221.04,231.65,210.19,0,-2.8563,-2.2851,-0.5713,-10.86,33.91,230.89,-0.3,8.66,1.63,70.66,63208410,0.59,10.43,37476200,0,-1.36
AAPL,2025-08-19,1,1,1,6.11,197.02,218.55,240.08,259.02,172.42,227.86,218.55,221.02,231.83,210.72,0,-2.7215,-2.1772,-0.5443,-10.99,33.72,230.56,-0.14,7.54,0.4,73.59,62858335,0.63,10.76,39402600,0,-1.47
AAPL,2025-08-20,1,1,1,6.26,197.48,219.14,240.81,259.02,172.42,229.14,219.14,221.0,230.37,211.22,0,-2.659,-2.1272,-0.5318,-12.74,31.08,226.01,-1.97,5.54,-3.14,68.95,62622065,0.67,10.83,42263900,0,1.46
AAPL,2025-08-21,1,1,1,5.6,198.05,219.7,241.35,259.02,172.42,229.62,219.7,221.0,228.79,211.66,0,-2.9897,-2.3918,-0.5979,-13.17,30.44,224.9,-0.49,5.21,-3.39,75.26,61851995,0.5,10.83,30621200,0,1.96
AAPL,2025-08-22,1,1,1,5.45,198.64,220.39,242.15,259.02,172.42,229.47,220.39,221.02,228.02,212.24,0,-3.489,-2.7912,-0.6978,-12.07,32.1,227.76,1.27,6.49,-1.65,76.26,61962445,0.69,10.88,42477800,0,1.2
AAPL,2025-08-25,1,1,1,5.44,199.31,221.05,242.79,259.02,172.42,229.46,221.05,221.05,227.28,212.8,0,-3.6798,-2.9439,-0.736,-12.3,31.75,227.16,-0.26,6.12,-1.62,75.99,61618700,0.5,10.87,30983100,0,2.19
AAPL,2025-08-26,1,1,1,4.9,200.41,221.95,243.49,259.02,172.42,229.43,221.95,221.08,227.03,213.46,0,-3.8962,-3.117,-0.7792,-11.47,33.0,229.31,0.95,8.54,-0.54,70.88,61776870,0.88,10.77,54575100,0,0.18
AAPL,2025-08-27,1,1,1,4.54,202.03,223.02,244.01,259.02,172.42,229.14,223.02,221.12,227.92,214.1,0,-4.2612,-3.4089,-0.8522,-11.01,33.68,230.49,0.51,10.26,1.98,65.92,61064220,0.51,10.49,31259500,1,3.46
AAPL,2025-08-28,1,1,1,3.99,204.16,224.27,244.39,259.02,172.42,229.12,224.27,221.14,229.46,214.84,0,-4.7808,-3.8247,-0.9562,-10.22,34.88,232.56,0.9,12.04,3.41,56.27,58933035,0.65,10.06,38074700,0,2.54
AAPL,2025-08-29,1,1,1,3.8,208.09,225.76,243.43,259.02,172.42,229.18,225.76,221.17,230.33,215.55,0,-5.1799,-4.144,-1.036,-10.38,34.64,232.14,-0.18,14.71,1.92,60.39,55682230,0.71,8.84,39418400,0,2.73
AAPL,2025-09-02,1,1,1,3.9,212.65,227.08,241.5,259.02,172.42,229.06,227.08,221.19,230.84,216.12,0,-5.28,-4.224,-1.056,-11.31,33.23,229.72,-1.04,12.97,1.13,50.15,54130545,0.81,7.21,44075600,1,3.55
AAPL,2025-09-03,1,1,1,4.17,218.62,228.86,239.09,259.02,172.42,229.85,228.86,221.27,232.68,216.86,0,-5.5187,-4.415,-1.1037,-7.93,38.31,238.47,3.81,17.52,3.99,58.9,55244180,1.2,5.12,66427800,0,-1.73
AAPL,2025-09-04,1,1,1,4.09,221.65,230.18,238.72,259.02,172.42,231.23,230.18,221.34,234.53,217.65,0,-5.7602,-4.6082,-1.152,-7.43,39.07,239.78,0.55,12.44,4.03,61.81,52197495,0.91,4.27,47549400,0,-2.26
AAPL,2025-09-05,1,1,1,3.94,223.02,231.17,239.31,259.02,172.42,232.71,231.17,221.4,235.96,218.41,0,-5.874,-4.6992,-1.1748,-7.46,39.02,239.69,-0.04,8.94,3.07,64.19,50429775,1.09,4.07,54870400,0,-5.38
AAPL,2025-09-08,1,1,1,4.0,222.99,231.59,240.2,259.02,172.42,233.72,231.59,221.46,237.11,219.15,0,-5.9629,-4.7703,-1.1926,-8.16,37.97,237.88,-0.76,3.72,2.47,61.79,47187050,1.04,4.3,48999500,0,-1.6
AAPL,2025-09-09,1,1,1,4.13,223.52,231.95,240.39,259.02,172.42,234.44,231.95,221.49,238.03,219.82,0,-5.9392,-4.7514,-1.1878,-9.52,35.92,234.35,-1.48,3.16,2.02,55.77,47412440,1.4,4.22,66313900,0,1.0
AAPL,2025-09-10,0,1,1,4.39,223.13,231.81,240.49,259.02,172.42,234.19,231.81,221.48,235.7,220.25,0,-5.9207,-4.7366,-1.1841,-12.44,31.53,226.79,-3.23,-1.25,-4.9,51.09,48803170,1.71,4.34,83440800,1,5.01
AAPL,2025-09-11,0,1,1,4.46,222.96,231.64,240.33,259.02,172.42,234.14,231.64,221.49,233.75,220.69,0,-5.8955,-4.7164,-1.1791,-11.19,33.41,230.03,1.43,-1.41,-4.07,56.75,47819675,1.05,4.34,50208600,1,3.53
AAPL,2025-09-12,1,1,1,4.56,222.97,231.71,240.44,259.02,172.42,234.29,231.71,221.52,232.62,221.13,0,-6.0725,-4.858,-1.2145,-9.63,35.76,234.07,1.76,0.55,-2.34,58.05,48015070,1.16,4.37,55824200,0,2.1
AAPL,2025-09-15,1,1,1,4.63,222.96,231.96,240.96,259.02,172.42,234.75,231.96,221.55,232.39,221.59,1,-6.426,-5.1408,-1.2852,-8.62,37.28,236.7,1.12,2.21,-0.5,61.58,47348110,0.9,4.5,42699500,1,3.72
AAPL,2025-09-16,1,1,1,4.64,222.95,232.33,241.7,259.02,172.42,235.59,232.33,221.58,233.15,222.15,1,-7.0136,-5.6109,-1.4027,-8.06,38.12,238.15,0.61,3.14,1.62,60.91,48645355,1.3,4.69,63421100,1,7.53
AAPL,2025-09-17,1,1,1,4.62,222.98,232.75,242.52,259.02,172.42,235.64,232.75,221.6,235.59,222.73,1,-7.3234,-5.8587,-1.4647,-7.73,38.61,238.99,0.35,3.66,5.38,60.58,49000625,0.95,4.89,46508000,1,6.46
AAPL,2025-09-18,1,1,1,4.65,223.84,233.34,242.84,259.02,172.42,235.45,233.34,221.61,237.16,223.27,1,-7.4013,-5.9211,-1.4803,-8.16,37.97,237.88,-0.46,5.25,3.41,56.79,49099910,0.9,4.75,44249600,1,6.96
AAPL,2025-09-19,1,1,1,5.11,224.31,234.37,244.44,259.02,172.42,236.03,234.37,221.65,239.44,223.93,1,-7.4144,-5.9315,-1.4829,-5.22,42.38,245.5,3.2,9.16,4.88,64.4,55755915,2.94,5.03,163741300,0,2.77
AAPL,2025-09-22,1,1,1,5.54,222.42,235.79,249.16,259.02,172.42,237.85,235.79,221.74,243.32,224.83,1,-6.9039,-5.5231,-1.3808,-1.14,48.52,256.08,4.31,12.43,8.19,74.16,58907895,1.79,6.69,105517400,0,-0.24
AAPL,2025-09-23,1,1,1,5.15,222.12,237.15,252.18,259.02,172.42,239.86,237.15,221.79,246.58,225.74,1,-6.0918,-4.8735,-1.2184,-1.77,47.56,254.43,-0.64,12.0,6.84,66.81,60372500,1.0,7.52,60275200,0,0.0
AAPL,2025-09-24,1,1,1,5.26,222.35,238.3,254.25,259.02,172.42,242.41,238.3,221.84,249.24,226.61,1,-4.7861,-3.8289,-0.9572,-2.59,46.33,252.31,-0.83,10.03,5.57,62.98,59758930,0.71,7.97,42303700,0,0.92
AAPL,2025-09-25,1,1,1,5.45,222.18,239.62,257.06,259.02,172.42,245.1,239.62,221.91,253.04,227.54,1,-4.1103,-3.2883,-0.8221,-0.83,48.98,256.87,1.81,11.45,7.98,66.29,60956060,0.91,8.72,55202100,0,-0.87
AAPL,2025-09-26,1,1,1,5.45,222.35,240.76,259.18,259.02,172.42,247.24,240.76,221.97,255.03,228.45,1,-3.6896,-2.9517,-0.7379,-1.37,48.16,255.46,-0.55,9.85,4.06,66.79,61356140,0.75,9.21,46076300,0,-0.0
AAPL,2025-09-29,1,1,1,5.24,222.99,241.88,260.76,259.02,172.42,249.01,241.88,222.01,254.7,229.32,1,-3.9391,-3.1513,-0.7878,-1.77,47.56,254.43,-0.4,9.6,-0.64,70.14,61391605,0.65,9.44,40127700,0,1.41
AAPL,2025-09-30,1,1,1,4.84,224.33,243.12,261.92,259.02,172.42,250.66,243.12,222.05,254.74,230.16,1,-3.9869,-3.1895,-0.7974,-1.69,47.68,254.63,0.08,10.84,0.08,82.77,61073040,0.62,9.4,37704300,0,0.81
AAPL,2025-10-01,1,1,1,4.87,224.57,243.97,263.38,259.02,172.42,252.3,243.97,222.09,255.37,230.98,1,-4.1907,-3.3525,-0.8381,-1.38,48.16,255.45,0.32,7.12,1.24,81.73,60187345,0.81,9.7,48713900,0,0.4
AAPL,2025-10-02,1,1,1,4.76,224.72,244.84,264.96,259.02,172.42,254.23,244.84,222.14,255.42,231.84,1,-4.7925,-3.834,-0.9585,-0.73,49.13,257.13,0.66,7.24,0.1,80.58,59941385,0.71,10.06,42630200,0,-0.25
AAPL,2025-10-03,1,1,1,4.85,225.0,245.76,266.51,259.02,172.42,255.48,245.76,222.19,255.93,232.72,1,-5.4251,-4.3401,-1.085,-0.39,49.65,258.02,0.35,7.65,1.0,79.64,59655645,0.82,10.38,49155600,0,0.02
AAPL,2025-10-06,1,1,1,4.78,225.75,246.7,267.64,259.02,172.42,255.54,246.7,222.21,256.38,233.58,1,-6.0068,-4.8054,-1.2014,-0.9,48.87,256.69,-0.52,7.91,0.89,75.86,59438875,0.75,10.47,44664100,0,-4.45
AAPL,2025-10-07,1,1,1,4.76,227.25,247.8,268.36,259.02,172.42,255.75,247.8,222.23,256.75,234.43,1,-6.5233,-5.2186,-1.3047,-0.98,48.75,256.48,-0.08,9.44,0.73,74.84,57720970,0.55,10.28,31955800,0,-3.44
AAPL,2025-10-08,1,1,1,4.6,230.78,249.37,267.95,259.02,172.42,256.32,249.37,222.28,257.28,235.37,1,-6.977,-5.5816,-1.3954,-0.37,49.67,258.06,0.62,13.79,1.02,78.28,55373775,0.66,9.29,36496900,0,-3.99
AAPL,2025-10-09,1,1,1,4.35,234.16,250.57,266.98,259.02,172.42,256.04,250.57,222.3,256.66,236.26,1,-7.0777,-5.6622,-1.4155,-1.92,47.34,254.04,-1.56,10.44,-1.2,63.31,54779445,0.7,8.2,38322000,0,-2.47
AAPL,2025-10-10,0,1,1,4.44,236.33,251.13,265.93,259.02,172.42,255.02,251.13,222.25,254.11,237.02,1,-6.8469,-5.4776,-1.3694,-5.31,42.25,245.27,-3.45,4.78,-4.94,32.14,55088190,1.13,7.4,61999100,0,1.66
AAPL,2025-10-13,0,1,1,4.49,238.31,251.68,265.04,259.02,172.42,254.34,251.68,222.22,252.3,237.92,1,-6.7941,-5.4353,-1.3588,-4.39,43.64,247.66,0.97,4.63,-3.52,39.08,54860360,0.7,6.68,38142900,0,1.87
AAPL,2025-10-14,0,1,1,4.45,240.15,252.16,264.17,259.02,172.42,253.66,252.16,222.16,250.56,238.81,1,-6.5443,-5.2354,-1.3089,-4.34,43.7,247.77,0.04,4.04,-3.4,42.17,53463205,0.66,6.0,35478000,1,5.84
AAPL,2025-10-15,0,1,1,4.37,242.19,252.68,263.16,259.02,172.42,253.05,252.68,222.12,248.82,239.74,1,-6.3218,-5.0574,-1.2644,-3.74,44.61,249.34,0.63,4.33,-3.38,35.52,52832485,0.64,5.24,33893600,1,5.39
AAPL,2025-10-16,0,1,1,4.4,244.74,253.15,261.57,259.02,172.42,252.08,253.15,222.08,247.5,240.43,1,-5.8958,-4.7166,-1.1792,-4.47,43.52,247.45,-0.76,4.02,-2.59,34.88,52608855,0.76,4.21,39777000,1,6.19
AAPL,2025-10-17,0,1,1,4.66,245.83,253.49,261.16,259.02,172.42,251.51,253.49,222.08,248.9,241.07,1,-5.6773,-4.5418,-1.1355,-2.6,46.32,252.29,1.96,2.77,2.86,46.47,46879140,1.05,3.83,49147000,0,2.44
AAPL,2025-10-20,1,1,1,5.32,245.29,253.8,262.31,262.24,172.42,252.06,253.8,222.14,251.82,241.73,1,-5.5537,-4.443,-1.1107,0.0,52.09,262.24,3.94,2.41,5.89,59.5,46127420,1.96,4.25,90483000,0,0.22
AAPL,2025-10-21,1,1,1,5.27,244.85,254.22,263.58,262.77,172.42,252.69,254.22,222.23,254.82,242.44,1,-5.109,-4.0872,-1.0218,0.0,52.4,262.77,0.2,3.28,6.05,59.21,45448455,1.03,4.68,46695900,0,2.3
AAPL,2025-10-22,1,1,1,5.51,245.03,254.53,264.02,262.77,172.42,252.73,254.53,222.31,256.64,243.02,1,-5.293,-4.2344,-1.0586,-1.64,49.9,258.45,-1.64,2.43,3.65,51.56,45584035,0.99,4.75,45015300,1,4.08
AAPL,2025-10-23,1,1,1,5.32,244.96,254.66,264.36,262.77,172.42,253.28,254.66,222.38,259.07,243.54,1,-5.6231,-4.4985,-1.1246,-1.21,50.55,259.58,0.44,1.06,4.9,51.83,44461675,0.74,4.85,32754900,1,3.63
AAPL,2025-10-24,1,1,1,5.39,244.7,255.03,265.36,262.82,172.42,255.04,255.03,222.48,261.17,244.14,1,-5.9837,-4.7869,-1.1967,0.0,52.43,262.82,1.25,2.88,4.17,56.88,44070545,0.87,5.17,38253700,0,2.62
AAPL,2025-10-27,1,1,1,5.7,243.81,255.75,267.69,268.81,172.42,257.15,255.75,222.61,262.49,244.89,1,-6.437,-5.1496,-1.2874,0.0,55.9,268.81,2.28,5.65,2.51,62.25,44308570,1.01,5.97,44888200,0,0.58
AAPL,2025-10-28,1,1,1,5.65,243.22,256.47,269.71,269.0,172.42,259.27,256.47,222.77,263.73,245.65,1,-6.7604,-5.4083,-1.3521,0.0,56.01,269.0,0.07,5.64,2.37,61.18,44500095,0.93,6.62,41534800,0,0.02
AAPL,2025-10-29,1,1,1,5.61,242.75,257.18,271.61,269.7,172.42,261.31,257.18,222.95,265.98,246.43,1,-6.217,-4.9736,-1.2434,0.0,56.42,269.7,0.26,5.58,4.35,67.16,44618735,1.14,7.21,51086700,0,0.13
AAPL,2025-10-30,1,1,1,5.13,242.19,257.89,273.6,271.4,172.42,263.71,257.89,223.14,268.35,247.34,1,-5.6905,-4.5524,-1.1381,0.0,57.41,271.4,0.63,5.55,4.55,83.89,45981550,1.52,7.85,69886500,0,-0.5
AAPL,2025-10-31,1,1,1,5.39,241.89,258.51,275.13,271.4,172.42,265.51,258.51,223.3,269.86,248.25,1,-5.3634,-4.2907,-1.0727,-0.38,56.81,270.37,-0.38,4.79,2.87,80.53,47832125,1.8,8.31,86167100,0,-0.09
AAPL,2025-11-03,1,1,1,5.43,241.92,259.13,276.34,271.4,172.42,266.19,259.13,223.51,269.9,249.07,1,-5.0291,-4.0233,-1.0058,-0.87,56.04,269.05,-0.49,4.82,0.09,77.71,48108650,1.04,8.61,50194600,0,-0.22
AAPL,2025-11-04,1,1,1,5.39,242.01,259.81,277.6,271.4,172.42,266.92,259.81,223.71,270.11,249.93,1,-4.6172,-3.6937,-0.9234,-0.5,56.62,270.04,0.37,5.29,0.39,77.37,48974600,1.01,8.9,49274800,0,-0.23
AAPL,2025-11-05,1,1,1,5.43,242.08,260.41,278.74,271.4,172.42,268.09,260.41,223.94,270.2,250.75,1,-4.0495,-3.2396,-0.8099,-0.46,56.68,270.14,0.04,4.68,0.16,81.49,49333910,0.89,9.17,43683100,0,1.89
AAPL,2025-11-06,1,1,1,5.39,242.67,261.2,279.72,271.4,172.42,269.11,261.2,224.17,269.87,251.53,1,-3.1187,-2.495,-0.6237,-0.6,56.46,269.77,-0.14,6.19,-0.6,77.69,49978010,1.02,9.26,51204000,0,2.03
AAPL,2025-11-07,1,1,1,4.92,245.11,262.36,279.6,271.4,172.42,269.68,262.36,224.4,269.49,252.25,1,-2.6427,-2.1142,-0.5285,-1.08,55.71,268.47,-0.48,9.46,-0.7,63.6,49289425,0.98,8.62,48227400,0,1.86
